CLIENT - 2020-10-11 20:23:09,340 - ENVIADO | TIPO: 1 | TAMANHO: 24
CLIENT - 2020-10-11 20:23:30,823 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 7
CLIENT - 2020-10-11 20:23:31,183 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 8/17
CLIENT - 2020-10-11 20:23:31,600 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 8
CLIENT - 2020-10-11 20:23:31,962 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 9/17
CLIENT - 2020-10-11 20:23:32,394 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 9
CLIENT - 2020-10-11 20:23:32,758 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 10/17
CLIENT - 2020-10-11 20:23:33,166 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 10
CLIENT - 2020-10-11 20:23:33,519 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 11/17
CLIENT - 2020-10-11 20:23:33,937 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 11
CLIENT - 2020-10-11 20:23:34,296 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 12/17
CLIENT - 2020-10-11 20:23:34,720 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 12
CLIENT - 2020-10-11 20:23:35,079 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 13/17
CLIENT - 2020-10-11 20:23:35,504 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 13
CLIENT - 2020-10-11 20:23:35,866 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 14/17
CLIENT - 2020-10-11 20:23:36,277 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 14
CLIENT - 2020-10-11 20:23:36,636 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 15/17
CLIENT - 2020-10-11 20:23:36,944 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 15
CLIENT - 2020-10-11 20:23:37,304 - ENVIADO | TIPO: 3 | TAMANHO: 128 | PACOTES ENVIADOS: 16/17
CLIENT - 2020-10-11 20:23:37,877 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 16
CLIENT - 2020-10-11 20:23:38,243 - ENVIADO | TIPO: 3 | TAMANHO: 101 | PACOTES ENVIADOS: 17/17
CLIENT - 2020-10-11 20:23:38,651 - RECEBIDO | TIPO: 4 | TAMANHO: 24 | CRC: b'\xdb\xe7' | ULTIMO PACOTE RECEBIDO PELO SERVIDOR: 17
CLIENT - 2020-10-11 20:23:38,663 - TODOS OS PACOTES ENVIADOS, ENCERRANDO COMUNICAÇÃO
